A-Team Moving,(702) 637-4425,"Las Vegas, NVServing Las Vegas and surrounding area",1,"","",Mon-Sat 7 am - 5 pmSun 8 am - 4 pm,5.0,yelp.com/biz/a-team-moving-las-vegas-2,NV
Wild West Delivery,(702) 283-7602,"3250 Pollux AveSte BLas Vegas, NV 89102
            Neighborhoods: Chinatown, Westside",1,wildwestdelivery.com,"","",5.0,yelp.com/biz/wild-west-delivery-las-vegas,NV
Five Star Movers,(702) 773-0652,"3058 Sheridan StLas Vegas, NV 89102
            Neighborhood: Westside",1,fivestarmoverslv.com,Accepts Credit Cards:Yes,"",5.0,yelp.com/biz/five-star-movers-las-vegas,NV
Family Movers Express,(702) 678-6683,"6655 W Sahara AveSte B-200Las Vegas, NV 89101Serving Las Vegas and surrounding area",1,familymoversexpress.com,Accepts Credit Cards:Yes,Mon-Sun 7 am - 7:30 pm,4.0,yelp.com/biz/family-movers-express-las-vegas,NV
"Aaction Movers Of Nevada, Inc.",(702) 452-0000,"6615 Escondido St., Suite ELas Vegas, NV 89119
            Neighborhood: Southeast",3,Www.Aactionmovers.Com,Accepts Credit Cards:Yes,Mon-Fri 9 am - 5 pm,2.5,yelp.com/biz/aaction-movers-of-nevada-inc-las-vegas,NV
Bekins A-1 Movers Inc,(702) 798-5561,"4210 Sobb AveLas Vegas, NV 89118",2,"","","",5.0,yelp.com/biz/bekins-a-1-movers-inc-las-vegas,NV
Oasis Moving and Storage,(800) 663-8751,"2915 Coleman StLas Vegas, NV 89032",15,oasismoving.com,Accepts Credit Cards:Yes,"",1.0,yelp.com/biz/oasis-moving-and-storage-las-vegas,NV
Elite Moving & Storage,(702) 367-6455,"3651 Lindell RdSte D188Las Vegas, NV 89103
            Neighborhood: Chinatown",12,theelitemovers.com,Accepts Credit Cards:Yes,"",1.0,yelp.com/biz/elite-moving-and-storage-las-vegas,NV
AAA Movers,(702) 445-8666,"Las Vegas, NV",5,movers-lasvegas.com,Accepts Credit Cards:No,"",1.0,yelp.com/biz/aaa-movers-las-vegas,NV
Starving Students Movers,(888) 931-6683,"6220 Kimberly AveSte 2Las Vegas, NV 89122Serving Las Vegas and surrounding area
            Neighborhood: Southeast",7,ssmovers.com/locations/las-vegas.p…,Accepts Credit Cards:Yes,Mon-Fri 6 am - 11 pmSat 6 am - 6 pmSun 7 am - 4 pm,1.0,yelp.com/biz/starving-students-movers-las-vegas-3,NV
Triple 7 Movers,(702) 685-6888,"3083 W Lake Mead BlvdNorth Las Vegas, NV 89032",10,triple7movers.com,Accepts Credit Cards:Yes,Mon-Fri 8 am - 8 pmSat 9 am - 4 am,2.0,yelp.com/biz/triple-7-movers-north-las-vegas,NV
Starving Students Movers,(888) 931-6683,"5360 S Cameron StSuite 10Las Vegas, NV 89118Serving Las Vegas and surrounding area",3,ssmovers.com/locations/las-vegas,Accepts Credit Cards:Yes,Mon-Fri 6 am - 11 pmSat 6 am - 6 pmSun 7 am - 4 pm,1.0,yelp.com/biz/starving-students-movers-las-vegas,NV
Executive Moving and Storage,(855) 330-6683,"Las Vegas, NV 89110",4,executivemovingandstorage.com,Accepts Credit Cards:Yes,"",1.0,yelp.com/biz/executive-moving-and-storage-las-vegas,NV
Interstate Contracted Movers,(702) 433-6683,"4640 Meadows LnSte A-4Las Vegas, NV 89107
            Neighborhood: Westside",7,icmovers.com,Accepts Credit Cards:No,Mon-Fri 8 am - 5 pm,2.0,yelp.com/biz/interstate-contracted-movers-las-vegas,NV
Red Carpet Moving Company,(702) 920-7555,"1650 Helm DrSte 700Las Vegas, NV 89119
            Neighborhood: Southeast",6,redcarpetmovers.net,Accepts Credit Cards:Yes,"",3.0,yelp.com/biz/red-carpet-moving-company-las-vegas-2,NV
American Home Movers,(888) 234-3034,"4500 Andrews StSte BNorth Las Vegas, NV 89081",1,americanhomemovers.com,Accepts Credit Cards:Yes,Mon-Fri 7 am - 5 pmSun 10 am - 2 pm,1.0,yelp.com/biz/american-home-movers-north-las-vegas,NV
Fast Moving,(855) 873-2786,"5030 S Paradise RdLas Vegas, NV 89119
            Neighborhood: Southeast",1,fastmoving.us,Accepts Credit Cards:Yes,Mon-Fri 9 am - 5 pm,1.0,yelp.com/biz/fast-moving-las-vegas,NV
Safe Load Moving & Storage,(866) 247-4945,"73 Lenape Heights AveLas Vegas, NV 89148
            Neighborhood: Southwest",2,"",Accepts Credit Cards:No,"",2.0,yelp.com/biz/safe-load-moving-and-storage-las-vegas,NV
Class A Moving,(702) 557-7531,"3312 Meade AveSte ELas Vegas, NV 89102Serving Las Vegas and surrounding area
            Neighborhood: Westside",4,classamovinglv.com,"",Mon-Sun 7 am - 9 pm,5.0,yelp.com/biz/class-a-moving-las-vegas-2,NV
Gorilla Rose,(702) 755-3416,"5153 silverheartLas Vegas, NV 89142
            Neighborhood: Sunrise",3,gorillarose.com,Accepts Credit Cards:No,Mon-Sun 6 am - 11 pm,3.5,yelp.com/biz/gorilla-rose-las-vegas,NV
Las Vegas Pool Table Movers,(702) 219-1200,"8020 RainbowSte 100Las Vegas, NV 89139
            Neighborhood: Southwest",2,vegaspooltablemovers.com,"","",3.0,yelp.com/biz/las-vegas-pool-table-movers-las-vegas,NV
Starving Students Movers,(888) 931-6683,"3281 N Decatur BlvdSuite 120Las Vegas, NV 89130Serving Las Vegas and surrounding area
            Neighborhood: Northwest",3,ssmovers.com/locations/las-vegas.p…,Accepts Credit Cards:Yes,Mon-Fri 6 am - 11 pmSat 6 am - 6 pmSun 7 am - 4 pm,2.5,yelp.com/biz/starving-students-movers-las-vegas-2,NV
Cheep Cheep Movers Inc,(702) 795-7497,"1650 Helm DrSte 800Las Vegas, NV 89119
            Neighborhood: Southeast",7,"",Accepts Credit Cards:No,"",3.0,yelp.com/biz/cheep-cheep-movers-inc-las-vegas,NV
Eli Relocation,(702) 233-8517,"4535 Statz StSte HNorth Las Vegas, NV 89081",5,elirelocation.com,Accepts Credit Cards:Yes,Mon-Fri 9 am - 5 pm,3.0,yelp.com/biz/eli-relocation-north-las-vegas-2,NV
Advanced Piano Movers,(702) 343-3578,"3490 Five Pennies LnLas Vegas, NV 89120
            Neighborhood: Southeast",5,advancedpianomoving.com,"","",5.0,yelp.com/biz/advanced-piano-movers-las-vegas,NV
Jeffs Personal Touch Moving Service,(702) 405-6367,"Las Vegas, NV 89108",5,jeffspersonaltouchmovinglaborservi…,Accepts Credit Cards:No,"",5.0,yelp.com/biz/jeffs-personal-touch-moving-service-las-vegas,NV
"Champion Movers, LLC",(702) 876-2343,"4420 Andrews StSte CNorth Las Vegas, NV 89081Serving North Las Vegas and surrounding area",9,championmovers1.com,Accepts Credit Cards:Yes,Mon-Sun 8 am - 7 pm,4.0,yelp.com/biz/champion-movers-llc-north-las-vegas-2,NV
The Careful Move Piano Movers,(702) 364-0101,"3555 S Highland DrLas Vegas, NV 89103
            Neighborhood: Chinatown",7,thecarefulmove.net,Accepts Credit Cards:Yes,Mon-Fri 8 am - 4 pm,5.0,yelp.com/biz/the-careful-move-piano-movers-las-vegas,NV
Less Stress Movers,(702) 355-0797,"Las Vegas, NV 89108Serving Las Vegas and surrounding area",3,lessstressmovers.com,Accepts Credit Cards:No,Mon-Sun 7 am - 11 pm,5.0,yelp.com/biz/less-stress-movers-las-vegas,NV
Horizon Moving Systems,(888) 429-5473,"Newark, NJ",4,horizonmovingsystems.com,"","",1.0,yelp.com/biz/horizon-moving-systems-newark,NJ
A-Z Moving,(212) 518-3544,"978 Kent Ave        (between Willoughby Ave & Dekalb Ave)
Brooklyn, NY 11205Serving Brooklyn and surrounding area
            Neighborhoods: Bedford Stuyvesant, Clinton Hill",9,azmovingusa.com,Accepts Credit Cards:Yes,Mon-Fri 6 am - 1 amSat 7 am - 11 pmSun 9 am - 11 pm,1.0,yelp.com/biz/a-z-moving-brooklyn,NJ
Alpha Moving & Storage,(201) 656-6511,"234 16th StJersey City, NJ 07310Serving Jersey City and surrounding area",9,alphamoving.com,Accepts Credit Cards:Yes,Mon-Sun 9 am - 6 pm,2.0,yelp.com/biz/alpha-moving-and-storage-jersey-city,NJ
Gold Service Movers,(914) 949-6333,"95 Virginia RdWhite Plains, NY 10603Serving White Plains and surrounding area",4,goldservicemovers.com,Accepts Credit Cards:Yes,Mon-Fri 9 am - 5 pm,2.0,yelp.com/biz/gold-service-movers-white-plains-2,NJ
USA Moving Direct,(888) 204-4783,"2040 Utica Ave        (between Avenue L & Avenue M)
Brooklyn, NY 11234Serving Brooklyn and surrounding area
            Neighborhood: Georgetown",4,moving-direct.com,Accepts Credit Cards:Yes,Mon 6 am - 10 pm,1.0,yelp.com/biz/usa-moving-direct-brooklyn-3,NJ
Move-it 4 Less,(212) 531-1535,"185 Claremont AveNew York, NY 10025Serving New York and surrounding area
            Neighborhood: Harlem",7,moveit4less.com,Accepts Credit Cards:Yes,Mon-Sun 7 am - 8 pm,2.0,yelp.com/biz/move-it-4-less-new-york,NJ
"Yankee Movers, Inc. Moving and Storage",(212) 920-7601,"42-13 69th StQueens, NY 11377Serving Queens and surrounding area
            Neighborhood: Woodside",4,yankeemovers.com,Accepts Credit Cards:Yes,Mon-Fri 8 am - 8 pmSat 11 am - 7 pm,2.0,yelp.com/biz/yankee-movers-inc-moving-and-storage-queens,NJ
Hoboken Movers,(201) 472-0230,"402 Observer HwyHoboken, NJ 07030Serving Hoboken and surrounding area",6,movershoboken.com,Accepts Credit Cards:Yes,Mon-Fri 9 am - 5 pmSat 9 am - 4 pmSun 10 am - 4 pm,1.0,yelp.com/biz/hoboken-movers-hoboken,NJ
Buy the Hour Movers,(347) 866-9876,"Bronx, NY 10019Serving Bronx and surrounding area
            Neighborhood: Hunts Point",7,buythehourmovers.com,Accepts Credit Cards:Yes,Mon-Sat 9 am - 5 pmSun 9 am - 12 pm,3.0,yelp.com/biz/buy-the-hour-movers-bronx,NJ
5 Star Movers,(347) 758-6794,"2100 Bartow AveBronx, NY 10475Serving Bronx and surrounding area
            Neighborhood: Co-op City",29,5starmoversllc.com,Accepts Credit Cards:Yes,Mon-Sun 7:30 am - 10:30 pm,2.5,yelp.com/biz/5-star-movers-bronx,NJ
Father & Son Moving & Storage,(973) 622-6161,"194 Frelinghuysen AveNewark, NJ 07114",3,"",Accepts Credit Cards:No,"",4.0,yelp.com/biz/father-and-son-moving-and-storage-newark,NJ
Moishe's Moving & Storage,(212) 466-1950,"450 W 15th StSte 606        (between 10th Ave & 9th Ave)
New York, NY 10011Serving New York and surrounding area
            Neighborhoods: Chelsea, Meatpacking District",78,moishes.com,Accepts Credit Cards:Yes,Mon-Sun 7 am - 8 pm,3.0,yelp.com/biz/moishes-moving-and-storage-new-york,NJ
NYC Best Quote Movers,(212) 729-6349,"111 3rd Ave        (between 13th St & 14th St)
Manhattan, NY 10003Serving Manhattan and surrounding area
            Neighborhood: East Village",3,movers.com.co,Accepts Credit Cards:Yes,Mon-Sun 9 am - 9 pm,5.0,yelp.com/biz/nyc-best-quote-movers-manhattan,NJ
Momo Movers,(877) 566-8462,"645 St Johns Pl        (between St Francis Pl & Franklin Ave)
Brooklyn, NY 11216Serving Brooklyn and surrounding area
            Neighborhood: Crown Heights",7,momomovers.com,Accepts Credit Cards:Yes,Mon-Fri 8 am - 6 pm,2.5,yelp.com/biz/momo-movers-brooklyn,NJ
FlatRate Moving,(212) 988-9292,"555 W 25th St3rd Fl        (between 11th Ave & 10th Ave)
New York, NY 10001Serving New York and surrounding area
            Neighborhood: Chelsea",129,flatrate.com,Accepts Credit Cards:Yes,Mon-Fri 8 am - 8 pmSat-Sun 9 am - 5 pm,4.0,yelp.com/biz/flatrate-moving-new-york,NJ
Shleppers Moving & Storage,(212) 223-4004,"310 Walton AveBronx, NY 10451Serving Bronx and surrounding area
            Neighborhood: Mott Haven",51,shleppers.com,Accepts Credit Cards:Yes,Mon-Sun 8 am - 10 pm,3.5,yelp.com/biz/shleppers-moving-and-storage-bronx-2,NJ
California New York Express Moving,(888) 680-7200,"1160 Worthen StBronx, NY 10474Serving Bronx and surrounding area
            Neighborhood: Longwood",63,moveeast.com,Accepts Credit Cards:Yes,"",3.5,yelp.com/biz/california-new-york-express-moving-bronx,NJ
Marvel Movers,(845) 418-8659,"369 Rt 376Hopewell Junction, NY 12533Serving Hopewell Junction and surrounding area",3,"",Accepts Credit Cards:No,Mon-Sun 8 am - 10 pm,3.5,yelp.com/biz/marvel-movers-hopewell-junction,NJ
Brantley Brothers Moving & Storage Co,(973) 824-9500,"168 Elizabeth AveNewark, NJ 07108",1,brantleybros.com,"","",5.0,yelp.com/biz/brantley-brothers-moving-and-storage-co-newark,NJ
Super Van Man,(718) 594-6870,"230 Calyer St        (between Newel St & Eckford St)
Brooklyn, NY 11222Serving Brooklyn and surrounding area
            Neighborhood: Greenpoint",10,"","",Mon-Sun 8 am - 10 pm,4.0,yelp.com/biz/super-van-man-brooklyn,NJ
Clean Cut Movers NYC,(646) 867-3685,"325 E 6 StNew York, NY 10003Serving New York and surrounding area
            Neighborhood: East Village",84,CleanCutMoversNYC.com,Accepts Credit Cards:Yes,Mon-Sun 9 am - 7 pm,4.0,yelp.com/biz/clean-cut-movers-nyc-new-york-6,NJ
Dumbo Moving & Storage,(718) 222-8282,"15 N Oxford St        (between Park Ave & Flushing Ave)
Brooklyn, NY 11205Serving Brooklyn and surrounding area",147,dumbomoving.com,Accepts Credit Cards:Yes,Mon-Fri 8 am - 8 pmSat-Sun 8 am - 6 pm,4.5,yelp.com/biz/dumbo-moving-and-storage-brooklyn-3,NJ
NYcityVAN,(212) 242-1500,"New York, NY 10036Serving New York and surrounding area",212,nycityvan.com,Accepts Credit Cards:Yes,Mon-Sun 6 am - 12 am,4.5,yelp.com/biz/nycityvan-new-york-5,NJ
New York Great Movers,(718) 600-3482,"558 W 26 StNew York, NY 10001Serving New York and surrounding area
            Neighborhood: Chelsea",17,nycgreatmovers.com,Accepts Credit Cards:No,Mon-Sun 8 am - 9:30 pm,4.5,yelp.com/biz/new-york-great-movers-new-york,NJ
"Sach's Movers, LLC",(347) 366-0636,"810 W 183rdSte  BC        (between Fort Washington Ave & Pinehurst Ave)
New York, NY 10033Serving New York and surrounding area
            Neighborhood: Washington Heights",11,sachsmovers.com,Accepts Credit Cards:Yes,Mon-Sun 12 am - 12 pm,5.0,yelp.com/biz/sachs-movers-llc-new-york,NJ
Personalized Moving,(718) 954-0119,"10 Darnell LnStaten Island, NY 10309Serving Staten Island and surrounding area
            Neighborhood: Woodrow",6,personalizedmoving.net,Accepts Credit Cards:Yes,"",4.5,yelp.com/biz/personalized-moving-staten-island,NJ
Movers Not Shakers,(718) 243-0221,"481 Van Brunt StSte 10ABrooklyn, NY 11231Serving Brooklyn and surrounding area",30,moversnotshakers.com,Accepts Credit Cards:Yes,Mon-Fri 9 am - 4 pm,4.0,yelp.com/biz/movers-not-shakers-brooklyn,NJ
Veteran Movers NYC,(347) 737-8611,"Brooklyn, NY 11211Serving Brooklyn and surrounding area",68,veteranmoversnyc.com,Accepts Credit Cards:Yes,Mon-Sun 9 am - 6 pm,5.0,yelp.com/biz/veteran-movers-nyc-brooklyn-2,NJ
A Moveable Feat,(800) 607-0689,"Brooklyn, NY 11231Serving Brooklyn and surrounding area",6,amoveablefeat.com,Accepts Credit Cards:Yes,Mon-Sat 8 am - 7 pmSun 8 am - 5 pm,4.5,yelp.com/biz/a-moveable-feat-brooklyn-2,NJ
KP Moving & Delivery Services,(718) 813-6524,"7822 65th StGlendale, NY 11385Serving Glendale and surrounding area
            Neighborhood: Glendale",6,"",Accepts Credit Cards:No,Mon-Sun 7 am - 11 pm,5.0,yelp.com/biz/kp-moving-and-delivery-services-glendale,NJ
Sun Teen Day Movers,(718) 238-9802,"2061 73rd St        (between 21st Ave & 20th Ave)
Brooklyn, NY 11204Serving Brooklyn and surrounding area
            Neighborhood: Bensonhurst",10,"",Accepts Credit Cards:Yes,Mon-Sun 6 am - 12 am,4.5,yelp.com/biz/sun-teen-day-movers-brooklyn,NJ
Value Movers,(347) 264-5143,"3110 31st AveSte 100Astoria, NY 11106Serving Astoria and surrounding area
            Neighborhood: Astoria",26,value-movers.com,Accepts Credit Cards:Yes,Mon-Sun 8 am - 11:30 pm,4.5,yelp.com/biz/value-movers-astoria-4,NJ
Go To Moving & Storage,(646) 250-8699,"64 N Railroad AveStaten Island, NY 10304Serving Staten Island and surrounding area
            Neighborhood: Concord",11,go2moving.com,Accepts Credit Cards:Yes,Mon-Fri 9 am - 5 pm,5.0,yelp.com/biz/go-to-moving-and-storage-staten-island-2,NJ
"Moore Moving Express, Inc.",(212) 744-6683,"1531 York Ave        (between 80th St & 81st St)
New York, NY 10028Serving New York and surrounding area
            Neighborhoods: Yorkville, Upper East Side",23,mooremovingservices.com,Accepts Credit Cards:Yes,"",4.5,yelp.com/biz/moore-moving-express-inc-new-york,NJ
Empire Movers,(212) 365-8367,"6736 80th StMiddle Village, NY 11379Serving Middle Village and surrounding area
            Neighborhood: Middle Village",9,goempiremovers.com,Accepts Credit Cards:Yes,Mon-Sun 9 am - 8 pm,4.5,yelp.com/biz/empire-movers-middle-village-3,NJ
The Super Movers,(866) 684-8983,"83 14th St        (between 3rd Ave & 2nd Ave)
New York, NY 11215Serving New York and surrounding area
            Neighborhood: Gowanus",13,thesupermovers.com,Accepts Credit Cards:Yes,Mon-Fri 9 am - 6 pm,4.0,yelp.com/biz/the-super-movers-new-york,NJ
Excellent Quality Movers,(888) 846-6683,"106 Ferris St        (between Van Dyke St & Coffey St)
Brooklyn, NY 11231Serving Brooklyn and surrounding area
            Neighborhood: Red Hook",135,eqmovers.com,Accepts Credit Cards:Yes,Mon-Fri 7:30 am - 6 pmSat 8:30 am - 6 pmSun 9 am - 6 pm,4.5,yelp.com/biz/excellent-quality-movers-brooklyn-2,NJ
Intense Movers,(718) 915-1552,"19 Hope St        (between Roebling St & Havemeyer St)
Brooklyn, NY 11211Serving Brooklyn and surrounding area
            Neighborhood: Williamsburg - North Side",210,intensemovers.com,Accepts Credit Cards:No,Mon-Sun 9 am - 6 pm,4.5,yelp.com/biz/intense-movers-brooklyn,NJ
Everyday Movers,(917) 873-4169,"1921 63rd StSte 3        (between 19th Ave & 20th Ave)
Brooklyn, NY 11204Serving Brooklyn and surrounding area
            Neighborhood: Bensonhurst",28,everydaymovers.com,Accepts Credit Cards:Yes,Mon-Sun 6 am - 3 am,5.0,yelp.com/biz/everyday-movers-brooklyn,NJ
Schiele Enterprises,(701) 281-8288,"1025 Center StWest Fargo, ND 58078","","","","","",yelp.com/biz/schiele-enterprises-west-fargo,ND
Advanced Relocation Inc,(218) 236-8043,"1417 23rd St SMoorhead, MN 56560","","","","","",yelp.com/biz/advanced-relocation-inc-moorhead,ND
Bob's Transfer & Storage Inc,(218) 233-6633,"2221 14th Ave SMoorhead, MN 56560","","","","","",yelp.com/biz/bobs-transfer-and-storage-inc-moorhead,ND
Atlas Van Lines Agent,(218) 233-6633,"2221 14th Ave SMoorhead, MN 56560","",atlasworldgroup.com,"","","",yelp.com/biz/atlas-van-lines-agent-moorhead,ND
Affordable Movers,(701) 730-2722,"509 5th St SMoorhead, MN 56560","",goaffordablemovers.com/index.htm,"","","",yelp.com/biz/affordable-movers-moorhead,ND
Dakota Moving and Storage,(701) 478-6683,"1025 Center StWest Fargo, ND 58078","","","","","",yelp.com/biz/dakota-moving-and-storage-west-fargo,ND
Apartment Movers Inc,(701) 365-8600,"541 16th St NEWest Fargo, ND 58078","",Www.Theapartmentmoversinc.Com,"","","",yelp.com/biz/apartment-movers-inc-west-fargo,ND
Jobbers Moving and Storage,(701) 356-8080,"1330 40th St NFargo, ND 58102","",Www.Jobberswarehouse.Com,"","","",yelp.com/biz/jobbers-moving-and-storage-fargo,ND
A&D Moving,(218) 329-3177,"2819 Umber CtFargo, ND 58104","",aandd-moving.com,"","","",yelp.com/biz/a-and-d-moving-fargo,ND
A Storage Place,(701) 282-6620,"677 43rd St NFargo, ND 58102","","","","","",yelp.com/biz/a-storage-place-fargo,ND
A Storage Place,(701) 282-6620,"633 43rd St NFargo, ND 58102","","","","","",yelp.com/biz/a-storage-place-fargo-2,ND
Fettes Moving & Storage Inc,(701) 277-3631,"3939 7th Ave NFargo, ND 58102","","","","","",yelp.com/biz/fettes-moving-and-storage-inc-fargo,ND
Security Self Storage,(701) 235-8719,"402 25th St NFargo, ND 58102","",Www.Selfstoragefargo.Com,"","","",yelp.com/biz/security-self-storage-fargo,ND
"DeHaven's Transfer & Storage of Charlotte, Inc",(980) 939-7568,"2213 Distrubution Center Dr.Charlotte, NC 28269
            Neighborhood: Derita",1,dehavens.com/charlotte-movers.aspx,Accepts Credit Cards:Yes,"",2.0,yelp.com/biz/dehavens-transfer-and-storage-of-charlotte-inc-charlotte,NC
Work Out Movers,(980) 275-1045,"3615 Glenwood DrCharlotte, NC 28208",1,workoutmoversofcharlotte.webs.com,"",Mon-Sun 9 am - 5 pm,5.0,yelp.com/biz/work-out-movers-charlotte,NC
TBC Relocation Specialists,(980) 428-6390,"Charlotte, NC 28217Serving Charlotte and surrounding area",1,tbcmovers.com,Accepts Credit Cards:Yes,Mon-Sun 7 am - 11 pm,5.0,yelp.com/biz/tbc-relocation-specialists-charlotte,NC
Biedenharn Moving & Storage,(601) 636-9452,"4845 Hwy 61 SVicksburg, MS 39180Serving Vicksburg and surrounding area","",biedenharnmovers.com,"","","",yelp.com/biz/biedenharn-moving-and-storage-vicksburg,MS
Budget Rent A Car System Inc,(601) 956-3554,"1050 E County Line RdMadison, MS 39110","","","","","",yelp.com/biz/budget-rent-a-car-system-inc-madison,MS
"McCorquodale Transfer, Inc.",(601) 906-1315,"3113 Hwy 80 EPearl, MS 39208","",mtmoves.com,"","","",yelp.com/biz/mccorquodale-transfer-inc-pearl,MS
McConnell Brothers Transfer & Storage,(601) 932-6464,"306 Valentour RdPearl, MS 39208","","","","","",yelp.com/biz/mcconnell-brothers-transfer-and-storage-pearl,MS
Old Dominion Freight Lines Inc,(601) 664-1160,"125 Interstate DrRichland, MS 39218","",odfl.com,"","","",yelp.com/biz/old-dominion-freight-lines-inc-richland,MS
Hire a Mover LLC,(601) 850-6454,"Flowood, MSServing Flowood and surrounding area","",hireamover.biz,Accepts Credit Cards:Yes,Mon-Sun 8 am - 7 pm,"",yelp.com/biz/hire-a-mover-llc-flowood,MS
H & P Leasing Inc,(601) 939-2200,"1849 Flowood DrFlowood, MS 39232","",hptrailerleasing.com,"",Mon-Fri 8 am - 5 pm,"",yelp.com/biz/h-and-p-leasing-inc-flowood-2,MS
Experienced Movers LLC,(601) 664-6721,"775 N Bierdeman RdPearl, MS 39208","","","",Mon-Sat 7 am - 7:30 pmSun 7 pm - 7 pm,"",yelp.com/biz/experienced-movers-llc-pearl-2,MS
"My Two Movers, LLC",(601) 850-6454,"105 Hogg Creek DrBox 321032Flowood, MS 39232Serving Flowood and surrounding area","",mytwomovers.com,Accepts Credit Cards:Yes,Mon-Sun 7 am - 6 pm,"",yelp.com/biz/my-two-movers-llc-flowood-2,MS
North American Van Lines Agent,(601) 922-1241,"1650 Whiting RdJackson, MS 39209","",navl.com,"","","",yelp.com/biz/north-american-van-lines-agent-jackson,MS
Strong Man Movers,(601) 372-5101,"3354 Longwood DrJackson, MS 39212","","","","","",yelp.com/biz/strong-man-movers-jackson,MS
ABF U-Pack Moving,(855) 240-3502,"4501 I-55 SouthJackson, MS 39212","",upack.com,"",Mon-Fri 7 am - 8 pmSat 9 am - 4 pm,"",yelp.com/biz/abf-u-pack-moving-jackson-5,MS
Affordable Moving Service,(601) 969-0290,"2310 Highway 80 WJackson, MS 39204","","","","","",yelp.com/biz/affordable-moving-service-jackson,MS
Budget Rent A Car System Inc,(601) 366-8666,"5466 N State StJackson, MS 39206","","","","","",yelp.com/biz/budget-rent-a-car-system-inc-jackson,MS
Bekins Agent,(601) 353-4443,"318 Beatty StJackson, MS 39201","",bekins.com,"","","",yelp.com/biz/bekins-agent-jackson,MS
Mississippi Van Lines,(601) 922-5700,"5570 J R Lynch Street ExtJackson, MS 39201","",msvan.com,"","","",yelp.com/biz/mississippi-van-lines-jackson,MS
Leo McGehee Moving & Storage Co,(601) 922-8521,"5570 Jr Lynch ExtJackson, MS 39201","","","","","",yelp.com/biz/leo-mcgehee-moving-and-storage-co-jackson,MS
Southern Heritage Transfer & Storage Inc,(601) 948-5558,"3880 Bullard StJackson, MS 39209","","","","","",yelp.com/biz/southern-heritage-transfer-and-storage-inc-jackson,MS
Southern Heritage Transfer & Storage Inc,(601) 948-5558,"3880 Bullard StJackson, MS 39209","","","","","",yelp.com/biz/southern-heritage-transfer-and-storage-inc-jackson-2,MS
Allied Van Lines Agent,(601) 948-5558,"210 Industrial DrJackson, MS 39209","",southeritagetransfer.com,"","","",yelp.com/biz/allied-van-lines-agent-jackson-3,MS
McGehee Moving & Storage Dba Southern Heritage,(601) 948-5558,"210 Industrial DrJackson, MS 39209","","","","","",yelp.com/biz/mcgehee-moving-and-storage-dba-southern-heritage-jackson,MS
Affordable Movers,(601) 944-0620,"2310 Highway 80 WJackson, MS 39204","",affordablemovers.org,"","","",yelp.com/biz/affordable-movers-jackson,MS
Terry's Installation & Delivery Service Inc,(601) 355-5182,"1301 Moody StJackson, MS 39202","",terrysinstallation.com,"","","",yelp.com/biz/terrys-installation-and-delivery-service-inc-jackson,MS
"Bob Wootan Mvg. & Stg. Co., Inc.",(601) 714-2567,"1650 Whiting RdJackson, MS 39209","",navl.com/yelp-BobWootan,"","","",yelp.com/biz/bob-wootan-mvg-and-stg-co-inc-jackson,MS
J J,(601) 366-9441,"420 Meadowbrook RdJackson, MS 39206","","","","","",yelp.com/biz/j-j-jackson,MS
Superfly Movers,(313) 444-9415,"34029 Schoolcraft RdLivonia, MI 48150Serving Livonia and surrounding area",2,superflymovers.com,Accepts Credit Cards:Yes,Mon-Sat 9 am - 6 pmSun 9 am - 2 pm,1.0,yelp.com/biz/superfly-movers-livonia,MI
Gulf Moving Company LLC,(313) 704-1991,"6775 Plainview AveDetroit, MI 48228
            Neighborhood: Warrendale",1,yourtopmovingcompany.com,"","",1.0,yelp.com/biz/gulf-moving-company-llc-detroit,MI
Fast Moves USA,(248) 299-1820,"1753 W Hamlin RdRochester Hills, MI 48309Serving Rochester Hills and surrounding area",3,fastmovesusa.com,Accepts Credit Cards:Yes,Mon-Sun 9 am - 5 pm,1.0,yelp.com/biz/fast-moves-usa-rochester-hills,MI
Quality Care Moving,(248) 747-6683,"Southgate, MI 48195
            Neighborhood: Downriver",2,qualitycaremoving.com,Accepts Credit Cards:Yes,"",1.0,yelp.com/biz/quality-care-moving-southgate,MI
Cooper's Moving & Storage,(248) 423-1137,"19785 W Twelve Mile RdSte 680Southfield, MI 48076Serving Southfield and surrounding area",1,coopersmoving.com,Accepts Credit Cards:Yes,Mon-Sat 8 am - 5 pmSun 8 am - 12 pm,1.0,yelp.com/biz/coopers-moving-and-storage-southfield,MI
Hewelt's Moving & Storage,(248) 546-1215,"2422 N Vermont AveRoyal Oak, MI 48073",2,"","","",3.0,yelp.com/biz/hewelts-moving-and-storage-royal-oak,MI
Preferred Moving & Storage Inc,(586) 463-4230,"42950 Executive DrHarrison Township, MI 48045Serving Harrison Township and surrounding area",2,"",Accepts Credit Cards:Yes,Mon-Fri 8 am - 5 pmSat 8 am - 12 pm,3.0,yelp.com/biz/preferred-moving-and-storage-inc-harrison-township,MI
Right On Time Services,(248) 850-8229,"29488 Woodward AveRoyal Oak, MI 48072Serving Royal Oak and surrounding area",2,rightontimeservices.com,Accepts Credit Cards:Yes,Mon-Fri 7 pm - 7 pm,1.0,yelp.com/biz/right-on-time-services-royal-oak,MI
